timestamp,x,x_dot,pitch,pitch_rate,u_pitch,cmd_x,target_speed,height,k_x,k_x_dot,k_theta,k_theta_dot,eff_target_pitch,eff_target_pitch_rate
6.25013,0.00370859,0.00776347,0.0330631,-9.90479e-07,0.185698,-0.00742792,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.25511,0.00378303,0.00774748,0.0330631,-2.7265e-06,0.185302,-0.00741209,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.26008,0.00378303,0.00774748,0.0330631,-2.7265e-06,0.185302,-0.00741209,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.2651,0.00385731,0.0077315,0.0330631,-4.40761e-06,0.184906,-0.00739624,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.27009,0.00385731,0.0077315,0.0330631,-4.40761e-06,0.184906,-0.00739624,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.2751,0.00393143,0.00771553,0.0330631,-6.03461e-06,0.184509,-0.00738036,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.2801,0.00393143,0.00771553,0.0330631,-6.03461e-06,0.184509,-0.00738036,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.28514,0.00400539,0.00769957,0.0330631,-7.60833e-06,0.184111,-0.00736446,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.29013,0.00400539,0.00769957,0.0330631,-7.60833e-06,0.184111,-0.00736446,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.2951,0.0040792,0.00768361,0.0330631,-9.12958e-06,0.183713,-0.00734852,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.3001,0.0040792,0.00768361,0.0330631,-9.12958e-06,0.183713,-0.00734852,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.30509,0.00415284,0.00766765,0.0330631,-1.05992e-05,0.183314,-0.00733256,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.31012,0.00415284,0.00766765,0.0330631,-1.05992e-05,0.183314,-0.00733256,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.31516,0.00422633,0.00765169,0.033063,-1.20179e-05,0.182914,-0.00731657,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.32015,0.00422633,0.00765169,0.033063,-1.20179e-05,0.182914,-0.00731657,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.32515,0.00429965,0.00763574,0.033063,-1.33865e-05,0.182514,-0.00730055,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.33019,0.00429965,0.00763574,0.033063,-1.33865e-05,0.182514,-0.00730055,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.3351,0.00437282,0.00761978,0.0330629,-1.47058e-05,0.182112,-0.0072845,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.34007,0.00437282,0.00761978,0.0330629,-1.47058e-05,0.182112,-0.0072845,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.34512,0.00444582,0.00760382,0.0330629,-1.59767e-05,0.18171,-0.00726842,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.3501,0.00444582,0.00760382,0.0330629,-1.59767e-05,0.18171,-0.00726842,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.3551,0.00451867,0.00758785,0.0330628,-1.71998e-05,0.181308,-0.0072523,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.36011,0.00451867,0.00758785,0.0330628,-1.71998e-05,0.181308,-0.0072523,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.36511,0.00459135,0.00757188,0.0330627,-1.8376e-05,0.180904,-0.00723616,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.37011,0.00459135,0.00757188,0.0330627,-1.8376e-05,0.180904,-0.00723616,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.37509,0.00466388,0.0075559,0.0330626,-1.95059e-05,0.1805,-0.00721999,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.3801,0.00466388,0.0075559,0.0330626,-1.95059e-05,0.1805,-0.00721999,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.38508,0.00466388,0.0075559,0.0330625,-2.05905e-05,0.18041,-0.00721642,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.39011,0.00473624,0.00753991,0.0330625,-2.05905e-05,0.180095,-0.00720378,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.39508,0.00473624,0.00753991,0.0330623,-2.16304e-05,0.180006,-0.00720024,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.40007,0.00480844,0.00752392,0.0330623,-2.16304e-05,0.179689,-0.00718754,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.40505,0.00480844,0.00752392,0.0330622,-2.26264e-05,0.179601,-0.00718403,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.41009,0.00488048,0.00750791,0.0330622,-2.26264e-05,0.179282,-0.00717128,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.41512,0.00488048,0.00750791,0.0330622,-2.26264e-05,0.179282,-0.00717128,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.42009,0.00495235,0.00749189,0.0330621,-2.35792e-05,0.178874,-0.00715497,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.42513,0.00495235,0.00749189,0.0330621,-2.35792e-05,0.178874,-0.00715497,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.43013,0.00502406,0.00747586,0.0330619,-2.44895e-05,0.178466,-0.00713864,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.4351,0.00502406,0.00747586,0.0330619,-2.44895e-05,0.178466,-0.00713864,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.44015,0.00509561,0.00745982,0.0330618,-2.53582e-05,0.178057,-0.00712227,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.44515,0.00509561,0.00745982,0.0330618,-2.53582e-05,0.178057,-0.00712227,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.45009,0.005167,0.00744376,0.0330616,-2.61859e-05,0.177647,-0.00710587,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.45516,0.005167,0.00744376,0.0330616,-2.61859e-05,0.177647,-0.00710587,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.46013,0.00523822,0.00742768,0.0330615,-2.69734e-05,0.177236,-0.00708944,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.46512,0.00523822,0.00742768,0.0330615,-2.69734e-05,0.177236,-0.00708944,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.47013,0.00530928,0.00741159,0.0330613,-2.77213e-05,0.176824,-0.00707298,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.47512,0.00530928,0.00741159,0.0330613,-2.77213e-05,0.176824,-0.00707298,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.48015,0.00538018,0.00739549,0.0330611,-2.84305e-05,0.176412,-0.00705648,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.48515,0.00538018,0.00739549,0.0330611,-2.84305e-05,0.176412,-0.00705648,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.49014,0.00545091,0.00737936,0.0330609,-2.91015e-05,0.175999,-0.00703995,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.49509,0.00545091,0.00737936,0.0330609,-2.91015e-05,0.175999,-0.00703995,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.50011,0.00552147,0.00736322,0.0330608,-2.9735e-05,0.175585,-0.00702339,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.50512,0.00552147,0.00736322,0.0330608,-2.9735e-05,0.175585,-0.00702339,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.51014,0.00559187,0.00734705,0.0330606,-3.03319e-05,0.17517,-0.00700679,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.51509,0.00559187,0.00734705,0.0330606,-3.03319e-05,0.17517,-0.00700679,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.52014,0.0056621,0.00733087,0.0330604,-3.08927e-05,0.174754,-0.00699016,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.52511,0.0056621,0.00733087,0.0330604,-3.08927e-05,0.174754,-0.00699016,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.53016,0.00573217,0.00731467,0.0330602,-3.14182e-05,0.174338,-0.0069735,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.53513,0.00573217,0.00731467,0.0330602,-3.14182e-05,0.174338,-0.0069735,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.54012,0.00580207,0.00729844,0.03306,-3.1909e-05,0.17392,-0.00695681,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.54516,0.00580207,0.00729844,0.03306,-3.1909e-05,0.17392,-0.00695681,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.55009,0.00587181,0.00728219,0.0330598,-3.23657e-05,0.173502,-0.00694008,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.55513,0.00587181,0.00728219,0.0330598,-3.23657e-05,0.173502,-0.00694008,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.56012,0.00594138,0.00726592,0.0330596,-3.27891e-05,0.173083,-0.00692333,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.56507,0.00594138,0.00726592,0.0330596,-3.27891e-05,0.173083,-0.00692333,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.57009,0.00601078,0.00724963,0.0330594,-3.31798e-05,0.172663,-0.00690654,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.57508,0.00601078,0.00724963,0.0330594,-3.31798e-05,0.172663,-0.00690654,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.58009,0.00608001,0.00723332,0.0330592,-3.35384e-05,0.172243,-0.00688971,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.58508,0.00608001,0.00723332,0.0330592,-3.35384e-05,0.172243,-0.00688971,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.59008,0.00614908,0.00721698,0.033059,-3.38657e-05,0.171822,-0.00687286,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.59508,0.00614908,0.00721698,0.033059,-3.38657e-05,0.171822,-0.00687286,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.60009,0.00621797,0.00720061,0.0330588,-3.41621e-05,0.171399,-0.00685598,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.60508,0.00621797,0.00720061,0.0330588,-3.41621e-05,0.171399,-0.00685598,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.61008,0.0062867,0.00718423,0.0330585,-3.44284e-05,0.170977,-0.00683906,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.61507,0.0062867,0.00718423,0.0330585,-3.44284e-05,0.170977,-0.00683906,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.62008,0.00635526,0.00716781,0.0330583,-3.46652e-05,0.170553,-0.00682212,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.6251,0.00635526,0.00716781,0.0330583,-3.46652e-05,0.170553,-0.00682212,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.63011,0.00642365,0.00715138,0.0330581,-3.4873e-05,0.170128,-0.00680514,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.63507,0.00642365,0.00715138,0.0330581,-3.4873e-05,0.170128,-0.00680514,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.64009,0.00649187,0.00713491,0.0330579,-3.50526e-05,0.169703,-0.00678813,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.64512,0.00649187,0.00713491,0.0330579,-3.50526e-05,0.169703,-0.00678813,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.65012,0.00655993,0.00711842,0.0330577,-3.52045e-05,0.169277,-0.00677109,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.65509,0.00655993,0.00711842,0.0330577,-3.52045e-05,0.169277,-0.00677109,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.66008,0.00655993,0.00711842,0.0330575,-3.53293e-05,0.169221,-0.00676883,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.66508,0.00662781,0.00710191,0.0330575,-3.53293e-05,0.168851,-0.00675403,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.67012,0.00662781,0.00710191,0.0330573,-3.54275e-05,0.168796,-0.00675183,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.67509,0.00669552,0.00708537,0.0330573,-3.54275e-05,0.168423,-0.00673693,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.68004,0.00669552,0.00708537,0.033057,-3.54999e-05,0.16837,-0.0067348,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.68509,0.00676306,0.0070688,0.033057,-3.54999e-05,0.167995,-0.00671981,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.69008,0.00676306,0.0070688,0.0330568,-3.55469e-05,0.167943,-0.00671774,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.69513,0.00683043,0.00705221,0.0330568,-3.55469e-05,0.167566,-0.00670265,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.70013,0.00683043,0.00705221,0.0330568,-3.55469e-05,0.167566,-0.00670265,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.7051,0.00689763,0.00703559,0.0330566,-3.55692e-05,0.167137,-0.00668547,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.71011,0.00689763,0.00703559,0.0330566,-3.55692e-05,0.167137,-0.00668547,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.7151,0.00696465,0.00701894,0.0330564,-3.55672e-05,0.166707,-0.00666826,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.72008,0.00696465,0.00701894,0.0330564,-3.55672e-05,0.166707,-0.00666826,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.72509,0.00703151,0.00700227,0.0330562,-3.55416e-05,0.166276,-0.00665102,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.7301,0.00703151,0.00700227,0.0330562,-3.55416e-05,0.166276,-0.00665102,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.7351,0.00709819,0.00698557,0.033056,-3.5493e-05,0.165844,-0.00663376,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.74011,0.00709819,0.00698557,0.033056,-3.5493e-05,0.165844,-0.00663376,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.74514,0.0071647,0.00696884,0.0330558,-3.54217e-05,0.165412,-0.00661647,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.75018,0.0071647,0.00696884,0.0330558,-3.54217e-05,0.165412,-0.00661647,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.75512,0.00723104,0.00695209,0.0330556,-3.53285e-05,0.164979,-0.00659915,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.76016,0.00723104,0.00695209,0.0330556,-3.53285e-05,0.164979,-0.00659915,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.76518,0.0072972,0.00693531,0.0330554,-3.52138e-05,0.164545,-0.00658181,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.77015,0.0072972,0.00693531,0.0330554,-3.52138e-05,0.164545,-0.00658181,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.77514,0.00736319,0.0069185,0.0330552,-3.50782e-05,0.164111,-0.00656445,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.78014,0.00736319,0.0069185,0.0330552,-3.50782e-05,0.164111,-0.00656445,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.7851,0.00742901,0.00690166,0.033055,-3.49222e-05,0.163676,-0.00654705,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.79005,0.00742901,0.00690166,0.033055,-3.49222e-05,0.163676,-0.00654705,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.79508,0.00749466,0.0068848,0.0330548,-3.47462e-05,0.163241,-0.00652964,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.80008,0.00749466,0.0068848,0.0330548,-3.47462e-05,0.163241,-0.00652964,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.80514,0.00756013,0.00686792,0.0330546,-3.45509e-05,0.162805,-0.0065122,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.81014,0.00756013,0.00686792,0.0330546,-3.45509e-05,0.162805,-0.0065122,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.81513,0.00762542,0.006851,0.0330544,-3.43366e-05,0.162368,-0.00649474,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8201,0.00762542,0.006851,0.0330544,-3.43366e-05,0.162368,-0.00649474,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.82509,0.00769054,0.00683406,0.0330542,-3.4104e-05,0.161931,-0.00647725,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8301,0.00769054,0.00683406,0.0330542,-3.4104e-05,0.161931,-0.00647725,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.83509,0.00775549,0.0068171,0.033054,-3.38535e-05,0.161494,-0.00645974,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8401,0.00775549,0.0068171,0.033054,-3.38535e-05,0.161494,-0.00645974,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.84509,0.00782026,0.0068001,0.0330539,-3.35855e-05,0.161055,-0.00644222,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.85009,0.00782026,0.0068001,0.0330539,-3.35855e-05,0.161055,-0.00644222,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.85511,0.00788486,0.00678309,0.0330537,-3.33006e-05,0.160617,-0.00642467,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8601,0.00788486,0.00678309,0.0330537,-3.33006e-05,0.160617,-0.00642467,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.86511,0.00794928,0.00676604,0.0330535,-3.29992e-05,0.160177,-0.0064071,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.87012,0.00794928,0.00676604,0.0330535,-3.29992e-05,0.160177,-0.0064071,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.87511,0.00801353,0.00674897,0.0330533,-3.26818e-05,0.159738,-0.00638951,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8801,0.00801353,0.00674897,0.0330533,-3.26818e-05,0.159738,-0.00638951,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.88508,0.0080776,0.00673188,0.0330532,-3.23489e-05,0.159297,-0.0063719,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.8901,0.0080776,0.00673188,0.0330532,-3.23489e-05,0.159297,-0.0063719,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.89509,0.0081415,0.00671476,0.033053,-3.20009e-05,0.158857,-0.00635427,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.9001,0.0081415,0.00671476,0.033053,-3.20009e-05,0.158857,-0.00635427,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.90513,0.00820522,0.00669762,0.0330529,-3.16382e-05,0.158416,-0.00633662,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.91018,0.00820522,0.00669762,0.0330529,-3.16382e-05,0.158416,-0.00633662,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.91513,0.00826876,0.00668045,0.0330527,-3.12613e-05,0.157974,-0.00631896,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.92012,0.00826876,0.00668045,0.0330527,-3.12613e-05,0.157974,-0.00631896,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.92512,0.00833212,0.00666326,0.0330526,-3.08706e-05,0.157532,-0.00630128,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.93015,0.00833212,0.00666326,0.0330526,-3.08706e-05,0.157532,-0.00630128,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.93512,0.00839531,0.00664604,0.0330524,-3.04666e-05,0.15709,-0.00628358,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.9401,0.00839531,0.00664604,0.0330524,-3.04666e-05,0.15709,-0.00628358,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.94509,0.00845833,0.00662881,0.0330523,-3.00496e-05,0.156647,-0.00626587,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.95009,0.00845833,0.00662881,0.0330523,-3.00496e-05,0.156647,-0.00626587,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.95516,0.00852116,0.00661154,0.0330522,-2.96202e-05,0.156204,-0.00624814,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.96009,0.00852116,0.00661154,0.0330522,-2.96202e-05,0.156204,-0.00624814,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.96505,0.00852116,0.00661154,0.033052,-2.93878e-05,0.156188,-0.00624753,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.97019,0.00858382,0.00659426,0.033052,-2.91786e-05,0.15576,-0.0062304,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.97515,0.00858382,0.00659426,0.033052,-2.91786e-05,0.15576,-0.0062304,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.98014,0.0086463,0.00657695,0.0330519,-2.87254e-05,0.155316,-0.00621264,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.9851,0.0086463,0.00657695,0.0330519,-2.87254e-05,0.155316,-0.00621264,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.99015,0.00870861,0.00655963,0.0330518,-2.82609e-05,0.154872,-0.00619487,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
6.99509,0.00870861,0.00655963,0.0330518,-2.82609e-05,0.154872,-0.00619487,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.00014,0.00877073,0.00654228,0.0330517,-2.77854e-05,0.154427,-0.00617709,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.0051,0.00877073,0.00654228,0.0330517,-2.77854e-05,0.154427,-0.00617709,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.01008,0.00883268,0.00652491,0.0330516,-2.72995e-05,0.153982,-0.00615929,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.01511,0.00883268,0.00652491,0.0330516,-2.72995e-05,0.153982,-0.00615929,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.0201,0.00889445,0.00650752,0.0330515,-2.68034e-05,0.153537,-0.00614149,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.02508,0.00889445,0.00650752,0.0330515,-2.68034e-05,0.153537,-0.00614149,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.03009,0.00895605,0.00649011,0.0330514,-2.62976e-05,0.153092,-0.00612367,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.03509,0.00895605,0.00649011,0.0330514,-2.62976e-05,0.153092,-0.00612367,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.04011,0.00901746,0.00647267,0.0330513,-2.57823e-05,0.152646,-0.00610584,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.04507,0.00901746,0.00647267,0.0330513,-2.57823e-05,0.152646,-0.00610584,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.05013,0.0090787,0.00645522,0.0330512,-2.52581e-05,0.1522,-0.00608801,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.05513,0.0090787,0.00645522,0.0330512,-2.52581e-05,0.1522,-0.00608801,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.06019,0.00913976,0.00643776,0.0330512,-2.47252e-05,0.151754,-0.00607016,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.06513,0.00913976,0.00643776,0.0330512,-2.47252e-05,0.151754,-0.00607016,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.07013,0.00920064,0.00642027,0.0330511,-2.41839e-05,0.151308,-0.00605231,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.07511,0.00920064,0.00642027,0.0330511,-2.41839e-05,0.151308,-0.00605231,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.08008,0.00926134,0.00640276,0.033051,-2.36347e-05,0.150861,-0.00603445,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.0851,0.00926134,0.00640276,0.033051,-2.36347e-05,0.150861,-0.00603445,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.09009,0.00932186,0.00638524,0.033051,-2.30779e-05,0.150414,-0.00601658,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.09508,0.00932186,0.00638524,0.033051,-2.30779e-05,0.150414,-0.00601658,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.10012,0.00938221,0.0063677,0.0330509,-2.25138e-05,0.149968,-0.0059987,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.10513,0.00938221,0.0063677,0.0330509,-2.25138e-05,0.149968,-0.0059987,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.11013,0.00944237,0.00635014,0.0330509,-2.19427e-05,0.149521,-0.00598082,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.11513,0.00944237,0.00635014,0.0330509,-2.19427e-05,0.149521,-0.00598082,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.12015,0.00950236,0.00633257,0.0330508,-2.1365e-05,0.149073,-0.00596294,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.12513,0.00950236,0.00633257,0.0330508,-2.1365e-05,0.149073,-0.00596294,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.1301,0.00956217,0.00631498,0.0330508,-2.0781e-05,0.148626,-0.00594505,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
7.13508,0.00956217,0.00631498,0.0330508,-2.0781e-05,0.148626,-0.00594505,0,0.5,-6.365,-48.5719,-229.4,-58.6391,0.034,0
