time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
5.196,0.5,0.64,0,-0.297803,0,-0.297803,0.00163497,0.0289014,0.0155883,0.0215461,0.0215461,0.00735538,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.0039028,-0.00497218,0,0,-0.30027,0.00537575,0,1,0,1,0,0,0,0,0,0,0,0.0124463,0,0,0,0,0.902174,0.902174,-0.451087
5.201,0.5,0.64,0,-0.298118,0,-0.298118,-0.00132614,0.030006,0.0309003,0.0215461,0.0215461,0.00845996,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00448903,-0.00496737,0,0,-0.300249,0.00530906,0,1,0,1,0,0,0,0,0,0,0,0.0111888,0,0,0,0,1.98628,1.98628,-0.993139
5.206,0.5,0.64,0,-0.298372,0,-0.298372,-0.00358016,0.030006,0.0309003,0.0215461,0.0215461,0.00845996,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00448903,-0.00496261,0,0,-0.30023,0.00522061,0,1,0,1,0,0,0,0,0,0,0,0.00978037,0,0,0,0,1.87455,1.87455,-0.937276
5.211,0.5,0.64,0,-0.298538,0,-0.298538,-0.00461556,0.0307216,0.0333396,0.0215461,0.0215461,0.00917558,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00486885,-0.00496168,0,0,-0.300213,0.00512274,0,1,0,1,0,0,0,0,0,0,0,0.00834873,0,0,0,0,2.1463,2.1463,-1.07315
5.216,0.5,0.64,0,-0.298598,0,-0.298598,-0.00458534,0.0307216,0.0333396,0.0215461,0.0215461,0.00917558,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00486885,-0.00496076,0,0,-0.300197,0.00502614,0,1,0,1,0,0,0,0,0,0,0,0.00699934,0,0,0,0,2.14739,2.14739,-1.0737
5.221,0.5,0.64,0,-0.29855,0,-0.29855,-0.00343157,0.0307968,0.0225303,0.0215461,0.0215461,0.00925078,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00490877,-0.00496024,0,0,-0.300181,0.00494199,0,1,0,1,0,0,0,0,0,0,0,0.00583711,0,0,0,0,1.53692,1.53692,-0.768462
5.226,0.5,0.64,0,-0.298392,0,-0.298392,-0.00124289,0.0307968,0.0225303,0.0215461,0.0215461,0.00925078,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00490877,-0.00495973,0,0,-0.300163,0.00488045,0,1,0,1,0,0,0,0,0,0,0,0.00495216,0,0,0,0,1.64485,1.64485,-0.822423
5.231,0.5,0.64,0,-0.298146,0,-0.298146,0.00157936,0.0302154,0.00279648,0.0215461,0.0215461,0.00866937,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00460018,-0.00495615,0,0,-0.300143,0.0048476,0,1,0,1,0,0,0,0,0,0,0,0.00439025,0,0,0,0,0.396788,0.396788,-0.198394
5.236,0.5,0.64,0,-0.297823,0,-0.297823,0.0050393,0.0302154,0.00279648,0.0215461,0.0215461,0.00866937,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00460018,-0.00495261,0,0,-0.30012,0.00484951,0,1,0,1,0,0,0,0,0,0,0,0.00419474,0,0,0,0,0.567859,0.567859,-0.283929
5.24,0.5,0.64,0,-0.297823,0,-0.297823,0.0050393,0.0291951,-0.0185103,0.0215461,0.0215461,0.00764899,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,0,-0.00405863,-0.00494549,0,0,-0.300102,0.00485102,0,1,0,1,0,0,0,0,0,0,0,0.00404509,0,0,0,0,-1.02286,-1.02286,0.51143
