time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
26.06,0.5,0.64,0,-0.0116307,-0.0135453,0.00191467,9.22944e-06,0.0309151,2.45758e-08,0.0309687,0.0309687,-5.36123e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.8456e-05,2.8463e-05,0,0,0.0019098,9.96653e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50871e-06,0,0,0,0,2.39945e-05,2.39945e-05,-1.19972e-05
26.065,0.5,0.64,0,-0.0116306,-0.0135453,0.00191472,9.22261e-06,0.0309151,2.42689e-08,0.0309687,0.0309687,-5.36121e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84559e-05,2.84629e-05,0,0,0.00190985,9.95913e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50733e-06,0,0,0,0,2.39859e-05,2.39859e-05,-1.1993e-05
26.07,0.5,0.64,0,-0.0116306,-0.0135453,0.00191476,9.21579e-06,0.0309151,2.42689e-08,0.0309687,0.0309687,-5.36121e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84559e-05,2.84629e-05,0,0,0.0019099,9.95173e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50596e-06,0,0,0,0,2.39427e-05,2.39427e-05,-1.19713e-05
26.075,0.5,0.64,0,-0.0116305,-0.0135453,0.00191481,9.20895e-06,0.0309151,2.40421e-08,0.0309687,0.0309687,-5.36119e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84558e-05,2.84628e-05,0,0,0.00190995,9.94434e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50461e-06,0,0,0,0,2.39385e-05,2.39385e-05,-1.19692e-05
26.08,0.5,0.64,0,-0.0116305,-0.0135453,0.00191486,9.2021e-06,0.0309151,2.40421e-08,0.0309687,0.0309687,-5.36119e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84558e-05,2.84627e-05,0,0,0.00190999,9.93843e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50359e-06,0,0,0,0,2.38933e-05,2.38933e-05,-1.19467e-05
26.084,0.5,0.64,0,-0.0116304,-0.0135453,0.0019149,9.19524e-06,0.0309151,2.40935e-08,0.0309687,0.0309687,-5.36116e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84556e-05,2.84627e-05,0,0,0.00191004,9.93104e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50239e-06,0,0,0,0,2.39069e-05,2.39069e-05,-1.19534e-05
26.089,0.5,0.64,0,-0.0116304,-0.0135453,0.00191495,9.18835e-06,0.0309151,2.40935e-08,0.0309687,0.0309687,-5.36116e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84556e-05,2.84626e-05,0,0,0.00191009,9.92365e-06,0,1,0,0,0,0,0,0,0,0,0,-1.5012e-06,0,0,0,0,2.38595e-05,2.38595e-05,-1.19297e-05
26.094,0.5,0.64,0,-0.0116304,-0.0135453,0.00191499,9.18145e-06,0.0309151,2.43839e-08,0.0309687,0.0309687,-5.36114e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84555e-05,2.84625e-05,0,0,0.00191013,9.91626e-06,0,1,0,0,0,0,0,0,0,0,0,-1.50002e-06,0,0,0,0,2.38894e-05,2.38894e-05,-1.19447e-05
26.099,0.5,0.64,0,-0.0116303,-0.0135453,0.00191504,9.17454e-06,0.0309151,2.43839e-08,0.0309687,0.0309687,-5.36114e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84555e-05,2.84625e-05,0,0,0.00191018,9.90888e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49885e-06,0,0,0,0,2.38402e-05,2.38402e-05,-1.19201e-05
26.104,0.5,0.64,0,-0.0116303,-0.0135453,0.00191508,9.16763e-06,0.0309151,2.47914e-08,0.0309687,0.0309687,-5.36111e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.84554e-05,2.84624e-05,0,0,0.00191023,9.9015e-06,0,1,0,0,0,0,0,0,0,0,0,-1.49769e-06,0,0,0,0,2.38791e-05,2.38791e-05,-1.19396e-05
