timestamp,state,state_name,z,z_dot,pitch,pitch_rate,acc_z,cmd_x,x,x_dot,hip_pos_left,knee_pos_left,hip_pos_right,knee_pos_right,hip_effort_left,knee_effort_left,hip_cmd_left,knee_cmd_left,hip_cmd_right,knee_cmd_right,hip_pos_cmd_left,knee_pos_cmd_left,hip_pos_cmd_right,knee_pos_cmd_right,tau_ff_hip,tau_ff_knee,F_z
0.245221,0,BALANCE,0.397252,0,-0.00125502,-0.0365911,6.68776,0.349944,-0,2.19162e-12,8.13765e-13,0.00177525,8.14343e-13,0.00177525,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.250113,0,BALANCE,0.397252,0,-0.00125502,-0.0365911,6.68776,0.349944,-0,2.19162e-12,8.13765e-13,0.00177525,8.14343e-13,0.00177525,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.255136,0,BALANCE,0.397311,-0.254468,-0.00209822,-0.0443566,7.31312,0.371756,2.25269e-14,2.19471e-12,8.56511e-13,0.00159773,8.57059e-13,0.00159773,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.260128,0,BALANCE,0.397311,-0.254468,-0.00209822,-0.0443566,7.31312,0.371756,2.25269e-14,2.19471e-12,8.56511e-13,0.00159773,8.57059e-13,0.00159773,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.265122,0,BALANCE,0.398636,-0.169214,-0.00458062,-0.0789494,7.80944,0.458855,-2.64495e-14,2.20144e-12,0.00138858,-0.00294766,0.00138858,-0.00294766,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.270132,0,BALANCE,0.398636,-0.169214,-0.00458062,-0.0789494,7.80944,0.458855,-2.64495e-14,2.20144e-12,0.00138858,-0.00294766,0.00138858,-0.00294766,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.275115,0,BALANCE,0.399893,-0.105787,-0.0025146,0.0176404,7.95599,0.30746,-0.00371756,-0.0297405,0.00263829,-0.00743113,0.00263829,-0.00743113,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.280133,0,BALANCE,0.399893,-0.105787,-0.0025146,0.0176404,7.95599,0.30746,-0.00371756,-0.0297405,0.00263829,-0.00743113,0.00263829,-0.00743113,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.285128,0,BALANCE,0.400945,-0.0606958,0.00490151,0.129822,8.26499,0.0916775,-0.00830611,-0.0640696,0.00376304,-0.0114663,0.00376304,-0.0114663,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.290128,0,BALANCE,0.400945,-0.0606958,0.00490151,0.129822,8.26499,0.0916775,-0.00830611,-0.0640696,0.00376304,-0.0114663,0.00376304,-0.0114663,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.295095,0,BALANCE,0.401899,-0.0262381,0.00990255,0.175411,8.54978,-0.00169197,-0.0113807,-0.0835408,0.00477531,-0.0150979,0.00477531,-0.0150979,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.300093,0,BALANCE,0.401899,-0.0262381,0.00990255,0.175411,8.54978,-0.00169197,-0.0113807,-0.0835408,0.00477531,-0.0150979,0.00477531,-0.0150979,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.305084,0,BALANCE,0.402809,-0.0014943,0.0106796,0.143121,8.8002,0.0565218,-0.0122975,-0.0841917,0.00568636,-0.0183663,0.00568636,-0.0183663,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.310096,0,BALANCE,0.402809,-0.0014943,0.0106796,0.143121,8.8002,0.0565218,-0.0122975,-0.0841917,0.00568636,-0.0183663,0.00568636,-0.0183663,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.315103,0,BALANCE,0.403673,0.0177543,0.00851895,0.0856034,8.99942,0.173669,-0.0122806,-0.077321,0.0065063,-0.0213079,0.0065063,-0.0213079,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.320105,0,BALANCE,0.403673,0.0177543,0.00851895,0.0856034,8.99942,0.173669,-0.0122806,-0.077321,0.0065063,-0.0213079,0.0065063,-0.0213079,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.325108,0,BALANCE,0.404438,0.0298776,0.00739989,0.0569943,9.16085,0.235516,-0.0128458,-0.0756571,0.00724424,-0.0239554,0.00724424,-0.0239554,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.330116,0,BALANCE,0.404438,0.0298776,0.00739989,0.0569943,9.16085,0.235516,-0.0128458,-0.0756571,0.00724424,-0.0239554,0.00724424,-0.0239554,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.335079,0,BALANCE,0.405088,0.0375893,0.00867937,0.0723115,9.28397,0.209769,-0.0145825,-0.0834981,0.00790839,-0.0263381,0.00790839,-0.0263381,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.34014,0,BALANCE,0.405088,0.0375893,0.00867937,0.0723115,9.28397,0.209769,-0.0145825,-0.0834981,0.00790839,-0.0263381,0.00790839,-0.0263381,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.345031,0,BALANCE,0.405088,0.0375893,0.0116152,0.106398,9.37629,0.120075,-0.0145825,-0.0834981,0.00790839,-0.0263381,0.00790839,-0.0263381,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.350082,0,BALANCE,0.405639,0.0408447,0.0116152,0.106398,9.37629,0.142089,-0.0169376,-0.0956595,0.00850613,-0.0284825,0.00850613,-0.0284825,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.35508,0,BALANCE,0.405639,0.0408447,0.0116152,0.106398,9.37629,0.142089,-0.0169376,-0.0956595,0.00850613,-0.0284825,0.00850613,-0.0284825,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.360081,0,BALANCE,0.406135,0.0427843,0.0140941,0.127291,9.45328,0.098343,-0.0190353,-0.104788,0.00904409,-0.0304125,0.00904409,-0.0304125,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.365101,0,BALANCE,0.406135,0.0427843,0.0140941,0.127291,9.45328,0.098343,-0.0190353,-0.104788,0.00904409,-0.0304125,0.00904409,-0.0304125,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.370121,0,BALANCE,0.406601,0.0430908,0.0151825,0.123055,9.52039,0.103604,-0.0204562,-0.107772,0.00952826,-0.0321495,0.00952826,-0.0321495,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.37511,0,BALANCE,0.406601,0.0430908,0.0151825,0.123055,9.52039,0.103604,-0.0204562,-0.107772,0.00952826,-0.0321495,0.00952826,-0.0321495,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.380141,0,BALANCE,0.407037,0.0432273,0.0152786,0.105371,9.57582,0.13624,-0.0214396,-0.107018,0.00996401,-0.0337128,0.00996401,-0.0337128,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.385111,0,BALANCE,0.407037,0.0432273,0.0152786,0.105371,9.57582,0.13624,-0.0214396,-0.107018,0.00996401,-0.0337128,0.00996401,-0.0337128,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.390138,0,BALANCE,0.407426,0.0418633,0.0154857,0.0924258,9.62023,0.159614,-0.0224757,-0.106745,0.0103562,-0.0351197,0.0103562,-0.0351197,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.395136,0,BALANCE,0.407426,0.0418633,0.0154857,0.0924258,9.62023,0.159614,-0.0224757,-0.106745,0.0103562,-0.0351197,0.0103562,-0.0351197,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.400117,0,BALANCE,0.407761,0.0400347,0.0164245,0.092497,9.65474,0.156539,-0.0238381,-0.109104,0.0107091,-0.036386,0.0107091,-0.036386,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.405129,0,BALANCE,0.407761,0.0400347,0.0164245,0.092497,9.65474,0.156539,-0.0238381,-0.109104,0.0107091,-0.036386,0.0107091,-0.036386,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.410115,0,BALANCE,0.408049,0.0372195,0.0178987,0.100514,9.6811,0.136754,-0.0254342,-0.113145,0.0110268,-0.0375256,0.0110268,-0.0375256,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.415124,0,BALANCE,0.408049,0.0372195,0.0178987,0.100514,9.6811,0.136754,-0.0254342,-0.113145,0.0110268,-0.0375256,0.0110268,-0.0375256,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.420114,0,BALANCE,0.408305,0.0346499,0.019317,0.106512,9.70237,0.120337,-0.0269996,-0.116617,0.0113127,-0.0385513,0.0113127,-0.0385513,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.425117,0,BALANCE,0.408305,0.0346499,0.019317,0.106512,9.70237,0.120337,-0.0269996,-0.116617,0.0113127,-0.0385513,0.0113127,-0.0385513,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.430092,0,BALANCE,0.408562,0.0326571,0.0203103,0.105257,9.72042,0.118097,-0.0283671,-0.118228,0.01157,-0.0394744,0.01157,-0.0394744,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.435076,0,BALANCE,0.408562,0.0326571,0.0203103,0.105257,9.72042,0.118097,-0.0283671,-0.118228,0.01157,-0.0394744,0.01157,-0.0394744,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.440079,0,BALANCE,0.408758,0.0295903,0.0209519,0.0989323,9.7355,0.125942,-0.0295705,-0.118396,0.0118016,-0.0403052,0.0118016,-0.0403052,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.445085,0,BALANCE,0.408758,0.0295903,0.0209519,0.0989323,9.7355,0.125942,-0.0295705,-0.118396,0.0118016,-0.0403052,0.0118016,-0.0403052,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.45007,0,BALANCE,0.408953,0.0271291,0.0215527,0.092954,9.74765,0.13309,-0.0307515,-0.118372,0.01201,-0.0410529,0.01201,-0.0410529,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.455079,0,BALANCE,0.408953,0.0271291,0.0215527,0.092954,9.74765,0.13309,-0.0307515,-0.118372,0.01201,-0.0410529,0.01201,-0.0410529,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.460071,0,BALANCE,0.409122,0.0248925,0.022333,0.0905761,9.75711,0.132924,-0.0320109,-0.118978,0.0121976,-0.0417259,0.0121976,-0.0417259,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.465085,0,BALANCE,0.409122,0.0248925,0.022333,0.0905761,9.75711,0.132924,-0.0320109,-0.118978,0.0121976,-0.0417259,0.0121976,-0.0417259,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.470068,0,BALANCE,0.409269,0.0226472,0.0232762,0.0910117,9.76438,0.126923,-0.0333418,-0.120107,0.0123664,-0.0423315,0.0123664,-0.0423315,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.475073,0,BALANCE,0.409269,0.0226472,0.0232762,0.0910117,9.76438,0.126923,-0.0333418,-0.120107,0.0123664,-0.0423315,0.0123664,-0.0423315,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.480088,0,BALANCE,0.409399,0.020519,0.0242209,0.0914183,9.77015,0.120783,-0.034671,-0.121132,0.0125183,-0.0428766,0.0125183,-0.0428766,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.485092,0,BALANCE,0.409399,0.020519,0.0242209,0.0914183,9.77015,0.120783,-0.034671,-0.121132,0.0125183,-0.0428766,0.0125183,-0.0428766,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.490078,0,BALANCE,0.409516,0.0184342,0.0250386,0.0898707,9.77493,0.118454,-0.0359403,-0.121596,0.0126551,-0.0433672,0.0126551,-0.0433672,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.49509,0,BALANCE,0.409516,0.0184342,0.0250386,0.0898707,9.77493,0.118454,-0.0359403,-0.121596,0.0126551,-0.0433672,0.0126551,-0.0433672,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.500076,0,BALANCE,0.409622,0.016724,0.0257259,0.0866115,9.77891,0.119546,-0.0371481,-0.121531,0.0127781,-0.0438087,0.0127781,-0.0438087,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.505117,0,BALANCE,0.409622,0.016724,0.0257259,0.0866115,9.77891,0.119546,-0.0371481,-0.121531,0.0127781,-0.0438087,0.0127781,-0.0438087,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.510097,0,BALANCE,0.409717,0.0150196,0.0263663,0.0831477,9.78212,0.121083,-0.0383326,-0.121284,0.0128889,-0.0442061,0.0128889,-0.0442061,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.515095,0,BALANCE,0.409717,0.0150196,0.0263663,0.0831477,9.78212,0.121083,-0.0383326,-0.121284,0.0128889,-0.0442061,0.0128889,-0.0442061,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.520089,0,BALANCE,0.4098,0.0136352,0.0270348,0.0806333,9.7846,0.120738,-0.0395281,-0.121145,0.0129886,-0.0445637,0.0129886,-0.0445637,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.525103,0,BALANCE,0.4098,0.0136352,0.0270348,0.0806333,9.7846,0.120738,-0.0395281,-0.121145,0.0129886,-0.0445637,0.0129886,-0.0445637,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.530097,0,BALANCE,0.409872,0.0121408,0.0277409,0.0790706,9.78649,0.118479,-0.0407389,-0.12114,0.0130783,-0.0448856,0.0130783,-0.0448856,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.535118,0,BALANCE,0.409872,0.0121408,0.0277409,0.0790706,9.78649,0.118479,-0.0407389,-0.12114,0.0130783,-0.0448856,0.0130783,-0.0448856,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.540092,0,BALANCE,0.409935,0.0108621,0.0284434,0.0776975,9.78795,0.11583,-0.0419463,-0.121108,0.013159,-0.0451752,0.013159,-0.0451752,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.5451,0,BALANCE,0.409935,0.0108621,0.0284434,0.0776975,9.78795,0.11583,-0.0419463,-0.121108,0.013159,-0.0451752,0.013159,-0.0451752,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.550083,0,BALANCE,0.409991,0.00970357,0.0291004,0.0758574,9.78911,0.114132,-0.0431311,-0.120898,0.0132317,-0.0454359,0.0132317,-0.0454359,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.555098,0,BALANCE,0.409991,0.00970357,0.0291004,0.0758574,9.78911,0.114132,-0.0431311,-0.120898,0.0132317,-0.0454359,0.0132317,-0.0454359,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.560089,0,BALANCE,0.41004,0.00860967,0.0297037,0.0734945,9.79004,0.113528,-0.0442894,-0.120492,0.0132971,-0.0456706,0.0132971,-0.0456706,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.565102,0,BALANCE,0.41004,0.00860967,0.0297037,0.0734945,9.79004,0.113528,-0.0442894,-0.120492,0.0132971,-0.0456706,0.0132971,-0.0456706,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.570093,0,BALANCE,0.410085,0.00768791,0.0302742,0.0710029,9.79076,0.113247,-0.0454307,-0.119984,0.013356,-0.0458818,0.013356,-0.0458818,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.575094,0,BALANCE,0.410085,0.00768791,0.0302742,0.0710029,9.79076,0.113247,-0.0454307,-0.119984,0.013356,-0.0458818,0.013356,-0.0458818,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.5801,0,BALANCE,0.410123,0.00683494,0.0308362,0.0687655,9.7913,0.112523,-0.046566,-0.119467,0.013409,-0.0460718,0.013409,-0.0460718,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.585115,0,BALANCE,0.410123,0.00683494,0.0308362,0.0687655,9.7913,0.112523,-0.046566,-0.119467,0.013409,-0.0460718,0.013409,-0.0460718,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.590089,0,BALANCE,0.410156,0.00604294,0.0313971,0.0668547,9.79166,0.111202,-0.0476985,-0.11897,0.0134566,-0.0462429,0.0134566,-0.0462429,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.595127,0,BALANCE,0.410156,0.00604294,0.0313971,0.0668547,9.79166,0.111202,-0.0476985,-0.11897,0.0134566,-0.0462429,0.0134566,-0.0462429,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.600083,0,BALANCE,0.410184,0.00533609,0.0319476,0.0650804,9.79191,0.109665,-0.0488237,-0.118454,0.0134996,-0.0463968,0.0134996,-0.0463968,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.605067,0,BALANCE,0.410184,0.00533609,0.0319476,0.0650804,9.79191,0.109665,-0.0488237,-0.118454,0.0134996,-0.0463968,0.0134996,-0.0463968,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.61006,0,BALANCE,0.410184,0.00533609,0.0324749,0.0632317,9.79206,0.109105,-0.0488237,-0.118454,0.0134996,-0.0463968,0.0134996,-0.0463968,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.615104,0,BALANCE,0.410209,0.00467709,0.0324749,0.0632317,9.79206,0.108339,-0.0499357,-0.117874,0.0135382,-0.0465354,0.0135382,-0.0465354,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.620123,0,BALANCE,0.410209,0.00467709,0.0324749,0.0632317,9.79206,0.108339,-0.0499357,-0.117874,0.0135382,-0.0465354,0.0135382,-0.0465354,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.625102,0,BALANCE,0.41023,0.0041176,0.0329746,0.0612537,9.79216,0.107343,-0.0510324,-0.117217,0.0135729,-0.0466601,0.0135729,-0.0466601,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.630117,0,BALANCE,0.41023,0.0041176,0.0329746,0.0612537,9.79216,0.107343,-0.0510324,-0.117217,0.0135729,-0.0466601,0.0135729,-0.0466601,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.635111,0,BALANCE,0.410249,0.00361457,0.0334519,0.0592415,9.79219,0.106495,-0.0521158,-0.116507,0.0136042,-0.0467723,0.0136042,-0.0467723,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.640103,0,BALANCE,0.410249,0.00361457,0.0334519,0.0592415,9.79219,0.106495,-0.0521158,-0.116507,0.0136042,-0.0467723,0.0136042,-0.0467723,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.645081,0,BALANCE,0.410277,0.00343239,0.0339144,0.057315,9.79218,0.105553,-0.0531892,-0.115774,0.0136324,-0.0468733,0.0136324,-0.0468733,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.650112,0,BALANCE,0.410277,0.00343239,0.0339144,0.057315,9.79218,0.105553,-0.0531892,-0.115774,0.0136324,-0.0468733,0.0136324,-0.0468733,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.65512,0,BALANCE,0.410278,0.00269807,0.0343658,0.0555159,9.79212,0.104434,-0.0542541,-0.115031,0.0136577,-0.0469642,0.0136577,-0.0469642,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.660118,0,BALANCE,0.410278,0.00269807,0.0343658,0.0555159,9.79212,0.104434,-0.0542541,-0.115031,0.0136577,-0.0469642,0.0136577,-0.0469642,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.665103,0,BALANCE,0.410288,0.00234482,0.0348044,0.0538009,9.79203,0.10322,-0.0553097,-0.114273,0.0136805,-0.047046,0.0136805,-0.047046,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.670101,0,BALANCE,0.410288,0.00234482,0.0348044,0.0538009,9.79203,0.10322,-0.0553097,-0.114273,0.0136805,-0.047046,0.0136805,-0.047046,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.675083,0,BALANCE,0.410297,0.00202697,0.0352268,0.0521052,9.79191,0.102043,-0.056354,-0.113486,0.013701,-0.0471197,0.013701,-0.0471197,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.680118,0,BALANCE,0.410297,0.00202697,0.0352268,0.0521052,9.79191,0.102043,-0.056354,-0.113486,0.013701,-0.0471197,0.013701,-0.0471197,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.685092,0,BALANCE,0.410305,0.00174422,0.0356314,0.0504018,9.79178,0.100959,-0.0573862,-0.112665,0.0137195,-0.0471859,0.0137195,-0.0471859,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.690099,0,BALANCE,0.410305,0.00174422,0.0356314,0.0504018,9.79178,0.100959,-0.0573862,-0.112665,0.0137195,-0.0471859,0.0137195,-0.0471859,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.695095,0,BALANCE,0.410311,0.00148654,0.0360194,0.0487103,9.79163,0.0999294,-0.0584066,-0.111815,0.0137361,-0.0472456,0.0137361,-0.0472456,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.70011,0,BALANCE,0.410311,0.00148654,0.0360194,0.0487103,9.79163,0.0999294,-0.0584066,-0.111815,0.0137361,-0.0472456,0.0137361,-0.0472456,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.705049,0,BALANCE,0.410316,0.00126252,0.0363933,0.047066,9.79148,0.0988834,-0.0594162,-0.110946,0.0137511,-0.0472993,0.0137511,-0.0472993,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.710096,0,BALANCE,0.410316,0.00126252,0.0363933,0.047066,9.79148,0.0988834,-0.0594162,-0.110946,0.0137511,-0.0472993,0.0137511,-0.0472993,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.715085,0,BALANCE,0.410329,0.00127686,0.0367548,0.0454862,9.79131,0.0977845,-0.0604155,-0.110065,0.0137646,-0.0473476,0.0137646,-0.0473476,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.720088,0,BALANCE,0.410329,0.00127686,0.0367548,0.0454862,9.79131,0.0977845,-0.0604155,-0.110065,0.0137646,-0.0473476,0.0137646,-0.0473476,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.725086,0,BALANCE,0.410322,0.00084264,0.037104,0.0439624,9.79114,0.0966487,-0.0614043,-0.109171,0.0137767,-0.047391,0.0137767,-0.047391,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.730078,0,BALANCE,0.410322,0.00084264,0.037104,0.0439624,9.79114,0.0966487,-0.0614043,-0.109171,0.0137767,-0.047391,0.0137767,-0.047391,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.735083,0,BALANCE,0.410323,0.000692238,0.0374401,0.042475,9.79096,0.0955135,-0.0623822,-0.10826,0.0137876,-0.0474302,0.0137876,-0.0474302,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
0.740086,0,BALANCE,0.410323,0.000692238,0.0374401,0.042475,9.79096,0.0955135,-0.0623822,-0.10826,0.0137876,-0.0474302,0.0137876,-0.0474302,0,0,0,0,0,0,0.0138858,-0.0477824,0.0138858,-0.0477824,1.86708,23.5879,215.82
