time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
34.777,0.5,0.64,0,-0.25759,-0.230786,-0.0268046,0.00404196,0.030861,-0.000100815,0.0215461,0.0309074,-4.64382e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.0049428,-0.00495568,-0.00496745,0,-0.0288505,0.00411928,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000130954,0,0,0.204,0,0.00902206,0.00902206,-0.00451103
34.782,0.5,0.64,0,-0.25757,-0.230786,-0.0267841,0.00404499,0.0308582,-0.000128437,0.0215461,0.0309074,-4.91693e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494135,-0.00495554,-0.00496745,0,-0.02883,0.00411854,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000131776,0,0,0.214,0,0.00690714,0.00690714,-0.00345357
34.787,0.5,0.64,0,-0.257549,-0.230786,-0.0267636,0.0040467,0.0308582,-0.000128437,0.0215461,0.0309074,-4.91693e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494135,-0.0049554,-0.00496745,0,-0.0288094,0.00411782,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000132321,0,0,0.224,0,0.00712126,0.00712126,-0.00356063
34.792,0.5,0.64,0,-0.257529,-0.230786,-0.0267434,0.0040461,0.0308562,-0.000131872,0.0215461,0.0309074,-5.1165e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494029,-0.00495525,-0.00496745,0,-0.0287888,0.00411711,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000132829,0,0,0.234,0,0.00653242,0.00653242,-0.00326621
34.797,0.5,0.64,0,-0.257509,-0.230786,-0.0267233,0.00404346,0.0308562,-0.000131872,0.0215461,0.0309074,-5.1165e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494029,-0.0049551,-0.00496745,0,-0.0287683,0.00411638,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000133499,0,0,0.244,0,0.00653182,0.00653182,-0.00326591
34.802,0.5,0.64,0,-0.257489,-0.230786,-0.0267035,0.00403867,0.0308555,-0.000110103,0.0215461,0.0309074,-5.19369e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493988,-0.00495495,-0.00496745,0,-0.0287477,0.0041156,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.00013453,0,0,0.254,0,0.00762118,0.00762118,-0.00381059
34.807,0.5,0.64,0,-0.25747,-0.230786,-0.0266839,0.00403188,0.0308555,-0.000110103,0.0215461,0.0309074,-5.19369e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493988,-0.0049548,-0.00496745,0,-0.0287272,0.00411477,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000136095,0,0,0.264,0,0.00741475,0.00741475,-0.00370737
34.812,0.5,0.64,0,-0.25745,-0.230786,-0.0266645,0.00402384,0.030856,-7.10682e-05,0.0215461,0.0309074,-5.14392e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494015,-0.00495465,-0.00496745,0,-0.0287067,0.00411386,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000138283,0,0,0.274,0,0.00973638,0.00973638,-0.00486819
34.816,0.5,0.64,0,-0.257431,-0.230786,-0.0266452,0.00401454,0.030856,-7.10682e-05,0.0215461,0.0309074,-5.14392e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494015,-0.00495454,-0.00496745,0,-0.0286903,0.00411307,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000140619,0,0,0.282,0,0.00940499,0.00940499,-0.00470249
34.821,0.5,0.64,0,-0.257412,-0.230786,-0.026626,0.0040053,0.0308573,-2.85796e-05,0.0215461,0.0309074,-5.00717e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494087,-0.0049544,-0.00496745,0,-0.0286697,0.004112,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000144221,0,0,0.292,0,0.0120908,0.0120908,-0.0060454
34.826,0.5,0.64,0,-0.257393,-0.230786,-0.0266069,0.00399596,0.0308573,-2.85796e-05,0.0215461,0.0309074,-5.00717e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494087,-0.00495427,-0.00496745,0,-0.0286492,0.00411085,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.00014845,0,0,0.302,0,0.0117566,0.0117566,-0.00587829
34.831,0.5,0.64,0,-0.257374,-0.230786,-0.0265878,0.00398793,0.0308589,2.74455e-06,0.0215461,0.0309074,-4.85248e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.0049417,-0.00495414,-0.00496745,0,-0.0286287,0.00410962,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000153139,0,0,0.312,0,0.0138364,0.0138364,-0.0069182
34.836,0.5,0.64,0,-0.257354,-0.230786,-0.0265686,0.00398096,0.0308589,2.74455e-06,0.0215461,0.0309074,-4.85248e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.0049417,-0.00495402,-0.00496745,0,-0.0286082,0.00410834,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000158158,0,0,0.322,0,0.0136182,0.0136182,-0.00680911
34.84,0.5,0.64,0,-0.257354,-0.230786,-0.0265686,0.00398096,0.0308589,2.74455e-06,0.0215461,0.0309074,-4.85248e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.0049417,-0.00495392,-0.00496745,0,-0.0285919,0.00410733,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000161906,0,0,0.33,0,0.0136182,0.0136182,-0.00680911
34.845,0.5,0.64,0,-0.257315,-0.230786,-0.0265297,0.00397291,0.0308599,1.26778e-05,0.0215461,0.0309074,-4.75264e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494223,-0.0049538,-0.00496745,0,-0.0285714,0.00410599,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000167056,0,0,0.34,0,0.0143378,0.0143378,-0.00716891
34.85,0.5,0.64,0,-0.257315,-0.230786,-0.0265297,0.00397291,0.0308599,1.26778e-05,0.0215461,0.0309074,-4.75264e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494223,-0.00495369,-0.00496745,0,-0.0285511,0.00410467,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000171825,0,0,0.35,0,0.0143378,0.0143378,-0.00716891
34.855,0.5,0.64,0,-0.257296,-0.230786,-0.0265101,0.00397143,0.0308599,1.20323e-06,0.0215461,0.0309074,-4.7546e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494221,-0.00495357,-0.00496745,0,-0.0285308,0.00410334,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000176377,0,0,0.36,0,0.0136595,0.0136595,-0.00682973
34.86,0.5,0.64,0,-0.257276,-0.230786,-0.0264902,0.00397185,0.0308599,1.20323e-06,0.0215461,0.0309074,-4.7546e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494221,-0.00495346,-0.00496745,0,-0.0285105,0.00410203,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000180536,0,0,0.37,0,0.0138068,0.0138068,-0.00690338
34.865,0.5,0.64,0,-0.257256,-0.230786,-0.0264702,0.00397403,0.0308587,-3.09996e-05,0.0215461,0.0309074,-4.86916e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494161,-0.00495334,-0.00496745,0,-0.0284902,0.00410076,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000184154,0,0,0.38,0,0.0117303,0.0117303,-0.00586514
34.87,0.5,0.64,0,-0.257236,-0.230786,-0.0264501,0.00397748,0.0308587,-3.09996e-05,0.0215461,0.0309074,-4.86916e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494161,-0.00495323,-0.00496745,0,-0.0284699,0.00409953,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000187138,0,0,0.39,0,0.0120272,0.0120272,-0.00601359
34.875,0.5,0.64,0,-0.257216,-0.230786,-0.0264298,0.00398216,0.0308565,-7.51431e-05,0.0215461,0.0309074,-5.08947e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494044,-0.0049531,-0.00496745,0,-0.0284496,0.00409836,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000189403,0,0,0.4,0,0.00906889,0.00906889,-0.00453445
34.88,0.5,0.64,0,-0.257195,-0.230786,-0.0264094,0.00398691,0.0308565,-7.51431e-05,0.0215461,0.0309074,-5.08947e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00494044,-0.00495297,-0.00496745,0,-0.0284293,0.00409725,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000190983,0,0,0.41,0,0.0094307,0.0094307,-0.00471535
34.885,0.5,0.64,0,-0.257175,-0.230786,-0.0263891,0.00399032,0.0308539,-0.000107573,0.0215461,0.0309074,-5.35404e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493903,-0.00495283,-0.00496745,0,-0.028409,0.00409619,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000192047,0,0,0.42,0,0.00704808,0.00704808,-0.00352404
34.89,0.5,0.64,0,-0.257155,-0.230786,-0.0263689,0.00399269,0.0308539,-0.000107573,0.0215461,0.0309074,-5.35404e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493903,-0.0049527,-0.00496745,0,-0.0283887,0.00409516,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000192726,0,0,0.43,0,0.00729296,0.00729296,-0.00364648
34.894,0.5,0.64,0,-0.257135,-0.230786,-0.0263488,0.00399286,0.0308518,-0.00011773,0.0215461,0.0309074,-5.56261e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493793,-0.00495258,-0.00496745,0,-0.0283724,0.00409435,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.00019316,0,0,0.438,0,0.00629378,0.00629378,-0.00314689
34.899,0.5,0.64,0,-0.257115,-0.230786,-0.0263289,0.00399113,0.0308518,-0.00011773,0.0215461,0.0309074,-5.56261e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493793,-0.00495243,-0.00496745,0,-0.0283521,0.00409332,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000193757,0,0,0.448,0,0.00633624,0.00633624,-0.00316812
34.904,0.5,0.64,0,-0.257095,-0.230786,-0.0263093,0.00398714,0.0308508,-0.000102185,0.0215461,0.0309074,-5.65829e-05,2,0.005,0.0309687,-0.0164269,-0.0114269,0.530265,-0.005,-0.00496745,-0.00493742,-0.00495228,-0.00496745,0,-0.0283318,0.00409226,-5.13821e-05,1,1,1,0,0,0,0,4,-0.00496745,0,-0.000194612,0,0,0.458,0,0.00702587,0.00702587,-0.00351293
