time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
13.812,0.5,0.64,0,-0.0288115,-0.0310108,0.00219932,-3.39565e-05,0.0309159,-6.93354e-07,0.0309687,0.0309687,-5.27851e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80169e-05,2.80229e-05,0,0,0.00221731,-3.65542e-05,0,1,0,0,0,0,0,0,-0.000119196,-0.000119196,5.95982e-05
13.817,0.5,0.64,0,-0.0288116,-0.0310108,0.00219918,-3.36401e-05,0.0309159,-6.93354e-07,0.0309687,0.0309687,-5.27851e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80169e-05,2.80229e-05,0,0,0.00221713,-3.65252e-05,0,1,0,0,0,0,0,0,-0.000104629,-0.000104629,5.23146e-05
13.822,0.5,0.64,0,-0.0288118,-0.0310108,0.00219904,-3.33629e-05,0.0309159,-2.13626e-06,0.0309687,0.0309687,-5.28713e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80627e-05,2.80233e-05,0,0,0.00221695,-3.64937e-05,0,1,0,0,0,0,0,0,-0.000203729,-0.000203729,0.000101865
13.827,0.5,0.64,0,-0.0288119,-0.0310108,0.0021989,-3.31145e-05,0.0309159,-2.13626e-06,0.0309687,0.0309687,-5.28713e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.80627e-05,2.80237e-05,0,0,0.00221677,-3.64601e-05,0,1,0,0,0,0,0,0,-0.000192501,-0.000192501,9.62504e-05
13.831,0.5,0.64,0,-0.0288121,-0.0310108,0.00219875,-3.29446e-05,0.0309158,-2.8076e-06,0.0309687,0.0309687,-5.29437e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81011e-05,2.80243e-05,0,0,0.00221663,-3.64321e-05,0,1,0,0,0,0,0,0,-0.000244762,-0.000244762,0.000122381
13.836,0.5,0.64,0,-0.0288122,-0.0310108,0.0021986,-3.28414e-05,0.0309158,-2.8076e-06,0.0309687,0.0309687,-5.29437e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81011e-05,2.80251e-05,0,0,0.00221645,-3.63963e-05,0,1,0,0,0,0,0,0,-0.000240687,-0.000240687,0.000120344
13.841,0.5,0.64,0,-0.0288124,-0.0310108,0.00219844,-3.28268e-05,0.0309158,-2.49308e-06,0.0309687,0.0309687,-5.29775e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81191e-05,2.8026e-05,0,0,0.00221627,-3.63608e-05,0,1,0,0,0,0,0,0,-0.000229036,-0.000229036,0.000114518
13.846,0.5,0.64,0,-0.0288126,-0.0310108,0.00219827,-3.28918e-05,0.0309158,-2.49308e-06,0.0309687,0.0309687,-5.29775e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81191e-05,2.80269e-05,0,0,0.00221609,-3.63263e-05,0,1,0,0,0,0,0,0,-0.000233283,-0.000233283,0.000116641
13.851,0.5,0.64,0,-0.0288127,-0.0310108,0.0021981,-3.30241e-05,0.0309158,-1.33388e-06,0.0309687,0.0309687,-5.29622e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81109e-05,2.80278e-05,0,0,0.00221591,-3.62934e-05,0,1,0,0,0,0,0,0,-0.000163788,-0.000163788,8.18939e-05
13.856,0.5,0.64,0,-0.0288129,-0.0310108,0.00219791,-3.32205e-05,0.0309158,-1.33388e-06,0.0309687,0.0309687,-5.29622e-05,0,0,0.0309687,-0.0164269,-0.0164269,0.530265,-0,0,2.81109e-05,2.80286e-05,0,0,0.00221573,-3.62629e-05,0,1,0,0,0,0,0,0,-0.000174541,-0.000174541,8.72707e-05
