time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,adapt_state,delta_y_target,delta_y_apply_rate,filtered_x_accel,observation_window_range,capture_progress,verify_progress,target_updated,u_raw,u_model,tau_each
0.193,0.36,0.5,0,-0.175384,0,-0.175384,-1.21979,-0.0271196,-0.303851,0.0373482,0.0373482,-0.0644678,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0264529,0.0156979,0,0,-0.0143825,-0.115036,0,1,0,1,0,0,0,0,0,0,0,-0.853955,0,0,0,0,-87.183,-20,10
0.197,0.36,0.5,0,-0.185884,0,-0.185884,-1.2638,-0.0271196,-0.303851,0.0373482,0.0373482,-0.0644678,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0264529,0.0158049,0,0,-0.0160889,-0.126466,0,1,0,1,0,0,0,0,0,0,0,-0.9238,0,0,0,0,-89.3124,-20,10
0.202,0.36,0.5,0,-0.196384,0,-0.196384,-1.30561,-0.0300885,-0.302464,0.0373482,0.0373482,-0.0674367,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0276716,0.015923,0,0,-0.0178829,-0.138199,0,1,0,1,0,0,0,0,0,0,0,-0.993188,0,0,0,0,-91.8773,-20,10
0.207,0.36,0.5,0,-0.206884,0,-0.206884,-1.34533,-0.0300885,-0.302464,0.0373482,0.0373482,-0.0674367,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0276716,0.0160399,0,0,-0.0197635,-0.15021,0,1,0,1,0,0,0,0,0,0,0,-1.06191,0,0,0,0,-93.8053,-20,10
0.212,0.36,0.5,0,-0.217384,0,-0.217384,-1.38306,-0.0330533,-0.301279,0.0373482,0.0373482,-0.0704016,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.028889,0.0161678,0,0,-0.0217299,-0.162477,0,1,0,1,0,0,0,0,0,0,0,-1.12977,0,0,0,0,-96.1885,-20,10
0.217,0.36,0.5,0,-0.227884,0,-0.227884,-1.41891,-0.0330533,-0.301279,0.0373482,0.0373482,-0.0704016,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.028889,0.0162943,0,0,-0.0237811,-0.174979,0,1,0,1,0,0,0,0,0,0,0,-1.19662,0,0,0,0,-97.9349,-20,10
0.222,0.36,0.5,0,-0.238384,0,-0.238384,-1.45296,-0.0360152,-0.300273,0.0373482,0.0373482,-0.0733635,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0301053,0.0164318,0,0,-0.0259165,-0.187695,0,1,0,1,0,0,0,0,0,0,0,-1.26229,0,0,0,0,-100.154,-20,10
0.227,0.36,0.5,0,-0.248884,0,-0.248884,-1.48532,-0.0360152,-0.300273,0.0373482,0.0373482,-0.0733635,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0301053,0.0165678,0,0,-0.028135,-0.200606,0,1,0,1,0,0,0,0,0,0,0,-1.32667,0,0,0,0,-101.737,-20,10
0.232,0.36,0.5,0,-0.259384,0,-0.259384,-1.51605,-0.0389749,-0.299424,0.0373482,0.0373482,-0.0763231,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.031321,0.0167146,0,0,-0.030436,-0.213695,0,1,0,1,0,0,0,0,0,0,0,-1.38964,0,0,0,0,-103.808,-20,10
0.237,0.36,0.5,0,-0.269884,0,-0.269884,-1.54525,-0.0389749,-0.299424,0.0373482,0.0373482,-0.0763231,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.031321,0.0168599,0,0,-0.0328185,-0.226944,0,1,0,1,0,0,0,0,0,0,0,-1.4511,0,0,0,0,-105.242,-20,10
0.241,0.36,0.5,0,-0.280384,0,-0.280384,-1.57299,-0.0419328,-0.298709,0.0373482,0.0373482,-0.079281,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0325362,0.0169849,0,0,-0.0347912,-0.23767,0,1,0,1,0,0,0,0,0,0,0,-1.49934,0,0,0,0,-107.179,-20,10
0.246,0.36,0.5,0,-0.290884,0,-0.290884,-1.59934,-0.0419328,-0.298709,0.0373482,0.0373482,-0.079281,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0325362,0.0171396,0,0,-0.0373393,-0.251219,0,1,0,1,0,0,0,0,0,0,0,-1.55837,0,0,0,0,-108.48,-20,10
0.251,0.36,0.5,0,-0.301384,0,-0.301384,-1.62437,-0.0448893,-0.29811,0.0373482,0.0373482,-0.0822376,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0337512,0.0173049,0,0,-0.0399666,-0.264882,0,1,0,1,0,0,0,0,0,0,0,-1.61564,0,0,0,0,-110.296,-20,10
0.256,0.36,0.5,0,-0.305762,0,-0.305762,-1.57524,-0.0448893,-0.29811,0.0373482,0.0373482,-0.0822376,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0337512,0.0174685,0,0,-0.0426113,-0.27792,0,1,0,1,0,0,0,0,0,0,0,-1.66402,0,0,0,0,-108.018,-20,10
0.261,0.36,0.5,0,-0.309687,0,-0.309687,-1.53972,-0.0329104,0.0010767,0.0373482,0.0373482,-0.0702586,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0288303,0.0175816,0,0,-0.0452688,-0.290475,0,1,0,1,0,0,0,0,0,0,0,-1.70533,0,0,0,0,-88.524,-20,10
0.266,0.36,0.5,0,-0.314542,0,-0.314542,-1.51466,-0.0329104,0.0010767,0.0373482,0.0373482,-0.0702586,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0288303,0.0176935,0,0,-0.0479481,-0.302656,0,1,0,1,0,0,0,0,0,0,0,-1.74097,0,0,0,0,-87.3783,-20,10
0.271,0.36,0.5,0,-0.320358,0,-0.320358,-1.50039,-0.016673,0.363066,0.0373482,0.0373482,-0.0540212,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0221659,0.017738,0,0,-0.0506586,-0.314574,0,1,0,1,0,0,0,0,0,0,0,-1.77231,0,0,0,0,-64.7881,-20,10
0.276,0.36,0.5,0,-0.327109,0,-0.327109,-1.49617,-0.016673,0.363066,0.0373482,0.0373482,-0.0540212,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0221659,0.0177821,0,0,-0.0534093,-0.326331,0,1,0,1,0,0,0,0,0,0,0,-1.80055,0,0,0,0,-64.6314,-20,10
0.281,0.36,0.5,0,-0.334781,0,-0.334781,-1.50137,0.00557387,0.767189,0.0373482,0.0373482,-0.0317744,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0130401,0.0177349,0,0,-0.056209,-0.338023,0,1,0,1,0,0,0,0,0,0,0,-1.82678,0,0,0,0,-39.5637,-20,10
0.286,0.36,0.5,0,-0.34337,0,-0.34337,-1.51553,0.00557387,0.767189,0.0373482,0.0373482,-0.0317744,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.0130401,0.0176882,0,0,-0.0590663,-0.349739,0,1,0,1,0,0,0,0,0,0,0,-1.85197,0,0,0,0,-40.2809,-20,10
0.29,0.36,0.5,0,-0.35288,0,-0.35288,-1.53824,0.0334259,1.1968,0.0373482,0.0373482,-0.00392236,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.00161087,0.0175601,0,0,-0.0614075,-0.359209,0,1,0,1,0,0,0,0,0,0,0,-1.87219,0,0,0,0,-13.583,-13.583,6.79149
0.295,0.36,0.5,0,-0.363238,0,-0.363238,-1.56632,0.0334259,1.1968,0.0373482,0.0373482,-0.00392236,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,0.00161087,0.0174014,0,0,-0.0644107,-0.37122,0,1,0,1,0,0,0,0,0,0,0,-1.89804,0,0,0,0,-14.9645,-14.9645,7.48225
0.3,0.36,0.5,0,-0.373738,0,-0.373738,-1.59301,0.0661855,1.62769,0.0373482,0.0373482,0.0288373,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0118609,0.0171102,0,0,-0.0674886,-0.383377,0,1,0,1,0,0,0,0,0,0,0,-1.92405,0,0,0,0,12.6151,12.6151,-6.30755
0.305,0.36,0.5,0,-0.373738,0,-0.373738,-1.59301,0.0661855,1.62769,0.0373482,0.0373482,0.0288373,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0118609,0.0168219,0,0,-0.0705358,-0.395413,0,1,0,1,0,0,0,0,0,0,0,-1.94761,0,0,0,0,12.6151,12.6151,-6.30755
0.31,0.36,0.5,0,-0.393737,0,-0.393737,-1.62643,0.101607,1.96551,0.0373482,0.0373482,0.0642585,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0264941,0.0163909,0,0,-0.0737517,-0.407662,0,1,0,1,0,0,0,0,0,0,0,-1.9721,0,0,0,0,35.5797,20,-10
0.315,0.36,0.5,0,-0.401759,0,-0.401759,-1.61966,0.101607,1.96551,0.0373482,0.0373482,0.0642585,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0264941,0.0159642,0,0,-0.0770154,-0.419721,0,1,0,1,0,0,0,0,0,0,0,-1.99355,0,0,0,0,35.848,20,-10
0.32,0.36,0.5,0,-0.407843,0,-0.407843,-1.59232,0.101607,1.96551,0.0373482,0.0373482,0.0642585,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0264941,0.0155417,0,0,-0.0803072,-0.431389,0,1,0,1,0,0,0,0,0,0,0,-2.01013,0,0,0,0,37.0933,20,-10
0.325,0.36,0.5,0,-0.407843,0,-0.407843,-1.59232,0.132845,2.13317,0.0373482,0.0373482,0.095497,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0394861,0.0149942,0,0,-0.0835663,-0.44294,0,1,0,1,0,0,0,0,0,0,0,-2.02477,0,0,0,0,52.1366,20,-10
0.33,0.36,0.5,0,-0.41201,0,-0.41201,-1.54781,0.132845,2.13317,0.0373482,0.0373482,0.095497,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0394861,0.0144521,0,0,-0.0868343,-0.453934,0,1,0,1,0,0,0,0,0,0,0,-2.03326,0,0,0,0,54.1991,20,-10
0.335,0.36,0.5,0,-0.414461,0,-0.414461,-1.48928,0.157946,2.14768,0.0373482,0.0373482,0.120598,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0500033,0.0138108,0,0,-0.0900943,-0.464236,0,1,0,1,0,0,0,0,0,0,0,-2.03458,0,0,0,0,62.8345,20,-10
0.339,0.36,0.5,0,-0.415462,0,-0.415462,-1.41938,0.157946,2.14768,0.0373482,0.0373482,0.120598,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0500033,0.0133023,0,0,-0.0926868,-0.471847,0,1,0,1,0,0,0,0,0,0,0,-2.02941,0,0,0,0,66.1077,20,-10
0.344,0.36,0.5,0,-0.415092,0,-0.415092,-1.34044,0.176503,2.03465,0.0373482,0.0373482,0.139155,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0578319,0.0125945,0,0,-0.0958948,-0.480489,0,1,0,1,0,0,0,0,0,0,0,-2.01473,0,0,0,0,67.8121,20,-10
0.349,0.36,0.5,0,-0.413608,0,-0.413608,-1.25434,0.176503,2.03465,0.0373482,0.0373482,0.139155,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0578319,0.0118938,0,0,-0.0990561,-0.488189,0,1,0,1,0,0,0,0,0,0,0,-1.99158,0,0,0,0,71.8606,20,-10
0.354,0.36,0.5,0,-0.41109,0,-0.41109,-1.16268,0.188395,1.81681,0.0373482,0.0373482,0.151047,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0628759,0.0111498,0,0,-0.102161,-0.494901,0,1,0,1,0,0,0,0,0,0,0,-1.95991,0,0,0,0,67.4146,20,-10
0.359,0.36,0.5,0,-0.407651,0,-0.407651,-1.06678,0.188395,1.81681,0.0373482,0.0373482,0.151047,2,0.01,0.0616672,-0.0253264,-0.0153264,0.410174,-0.01,0,-0.0628759,0.0104132,0,0,-0.105201,-0.500591,0,1,0,1,0,0,0,0,0,0,0,-1.91983,0,0,0,0,71.9351,20,-10
