time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
65.042,0.5,0.64,0,-0.101104,-0.0946181,-0.00648609,0.000277403,0.0309103,1.58838e-06,0.0300267,0.0307895,0.000120827,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469,-0.000468861,-0.000404868,0,-0.00663337,0.00029962,-2.68122e-05,1,0,1,0,0,0,1.043,0.000760957,0.000760957,-0.000380479
65.047,0.5,0.64,0,-0.101103,-0.0946181,-0.00648472,0.000277319,0.0309103,1.58838e-06,0.0300267,0.0307895,0.000120827,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000469,-0.000468862,-0.000404868,0,-0.00663189,0.000299398,-2.68122e-05,1,0,1,0,0,0,1.038,0.000765646,0.000765646,-0.000382823
65.052,0.5,0.64,0,-0.101101,-0.0946181,-0.00648334,0.000277245,0.0309103,7.31426e-07,0.0300267,0.0307895,0.000120804,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468987,-0.000468864,-0.000404868,0,-0.00663041,0.000299177,-2.68122e-05,1,0,1,0,0,0,1.033,0.000711089,0.000711089,-0.000355545
65.057,0.5,0.64,0,-0.1011,-0.0946181,-0.00648196,0.000277184,0.0309103,7.31426e-07,0.0300267,0.0307895,0.000120804,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468987,-0.000468865,-0.000404868,0,-0.00662893,0.000298959,-2.68122e-05,1,0,1,0,0,0,1.028,0.000716915,0.000716915,-0.000358457
65.062,0.5,0.64,0,-0.101099,-0.0946181,-0.00648058,0.000277106,0.0309103,-1.79997e-08,0.0300267,0.0307895,0.000120771,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046897,-0.000468866,-0.000404868,0,-0.00662746,0.000298741,-2.68122e-05,1,0,1,0,0,0,1.023,0.000666628,0.000666628,-0.000333314
65.067,0.5,0.64,0,-0.101097,-0.0946181,-0.0064792,0.000277016,0.0309103,-1.79997e-08,0.0300267,0.0307895,0.000120771,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046897,-0.000468867,-0.000404868,0,-0.00662598,0.000298525,-2.68122e-05,1,0,1,0,0,0,1.018,0.00067101,0.00067101,-0.000335505
65.072,0.5,0.64,0,-0.101096,-0.0946181,-0.00647783,0.000276888,0.0309102,-4.00779e-07,0.0300267,0.0307895,0.000120743,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468955,-0.000468868,-0.000404868,0,-0.00662451,0.00029831,-2.68122e-05,1,0,1,0,0,0,1.013,0.000642775,0.000642775,-0.000321388
65.077,0.5,0.64,0,-0.101095,-0.0946181,-0.00647646,0.000276729,0.0309102,-4.00779e-07,0.0300267,0.0307895,0.000120743,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.000468955,-0.000468869,-0.000404868,0,-0.00662333,0.000298138,-2.68122e-05,1,0,1,0,0,0,1.009,0.000643726,0.000643726,-0.000321863
65.081,0.5,0.64,0,-0.101093,-0.0946181,-0.00647509,0.000276526,0.0309102,-2.95373e-07,0.0300267,0.0307895,0.000120734,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046895,-0.000468869,-0.000404868,0,-0.00662185,0.000297923,-2.68122e-05,1,0,1,0,0,0,1.004,0.00064698,0.00064698,-0.00032349
65.086,0.5,0.64,0,-0.101092,-0.0946181,-0.00647373,0.000276282,0.0309102,-2.95373e-07,0.0300267,0.0307895,0.000120734,2,0.0005,0.0309687,-0.0164269,-0.0159269,0.530265,-0.0005,-0.000404868,-0.00046895,-0.00046887,-0.000404868,0,-0.00662038,0.000297707,-2.68122e-05,1,0,1,0,0,0,0.999,0.000643787,0.000643787,-0.000321893
