time,hip_axle_height,base_link_height,height_rate,x,x_ref,x_error,x_dot,pitch,pitch_rate,theta_eq_nominal,theta_eq_adaptive,theta_error,experiment_mode,injected_com_y_bias,theta_eq_true,com_y_true,com_y_used,nominal_com_z,delta_y_true,delta_y_applied,delta_y_obs,filtered_delta_y_obs,delta_y_hat,delta_y_step,filtered_x_error,filtered_x_dot,correction_error,observation_valid,gate_open,adapt_enabled,adapt_update_paused,window_progress,window_position_range,cooldown_remaining,u_raw,u_model,tau_each
176.21,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.50764e-14,0.0309153,-3.65391e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.76579e-14,0,1,0,0,0,0,0,0,-3.44714e-14,-3.44714e-14,1.72357e-14
176.215,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.50764e-14,0.0309153,-3.65491e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.76322e-14,0,1,0,0,0,0,0,0,-3.45345e-14,-3.45345e-14,1.72672e-14
176.22,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.50501e-14,0.0309153,-3.65491e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.76065e-14,0,1,0,0,0,0,0,0,-3.34242e-14,-3.34242e-14,1.67121e-14
176.225,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.50231e-14,0.0309153,-3.66696e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.75808e-14,0,1,0,0,0,0,0,0,-3.30503e-14,-3.30503e-14,1.65251e-14
176.23,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.49942e-14,0.0309153,-3.66696e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.7555e-14,0,1,0,0,0,0,0,0,-3.16382e-14,-3.16382e-14,1.58191e-14
176.235,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.49619e-14,0.0309153,-3.72331e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.75292e-14,0,1,0,0,0,0,0,0,-3.36278e-14,-3.36278e-14,1.68139e-14
176.239,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.49278e-14,0.0309153,-3.72331e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.75085e-14,0,1,0,0,0,0,0,0,-3.19642e-14,-3.19642e-14,1.59821e-14
176.244,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.48927e-14,0.0309153,-3.77352e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.74825e-14,0,1,0,0,0,0,0,0,-3.34301e-14,-3.34301e-14,1.67151e-14
176.249,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.48583e-14,0.0309153,-3.77352e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.74564e-14,0,1,0,0,0,0,0,0,-3.17492e-14,-3.17492e-14,1.58746e-14
176.254,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.48222e-14,0.0309153,-3.82392e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.74302e-14,0,1,0,0,0,0,0,0,-3.318e-14,-3.318e-14,1.659e-14
176.259,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.47849e-14,0.0309153,-3.82392e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.74038e-14,0,1,0,0,0,0,0,0,-3.13568e-14,-3.13568e-14,1.56784e-14
176.264,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.47492e-14,0.0309153,-3.87466e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.73774e-14,0,1,0,0,0,0,0,0,-3.28281e-14,-3.28281e-14,1.6414e-14
176.269,0.5,0.64,0,-0.147175,-0.149151,0.00197565,-1.47104e-14,0.0309153,-3.87466e-15,0.0319107,0.0309687,-5.34461e-05,1,-0.0005,0.0309687,-0.0164269,-0.0169269,0.530265,0.0005,0.0005,0.000528368,0.000528368,0,0,0.00197565,-1.73509e-14,0,1,0,0,0,0,0,0,-3.09338e-14,-3.09338e-14,1.54669e-14
